popn	code	ha	brood.yr	category	period	period2	Sw	Sadultw	prop.wild	Rw	log.Rw.ha
MarshCR	MFMAR	44.3858	1960	control	control	off	17.52812837	16.82700323	1	72.27742137	1.85900265
MarshCR	MFMAR	44.3858	1961	control	control	off	30.8431976	30.22633365	1	50.45118308	1.702871355
MarshCR	MFMAR	44.3858	1962	control	control	off	19.98386871	19.58419134	1	86.81423986	1.938590967
MarshCR	MFMAR	44.3858	1963	control	control	off	21.80877668	21.15451338	1	45.82276706	1.661081311
MarshCR	MFMAR	44.3858	1964	control	control	off	41.56734812	40.73600115	1	44.91539345	1.652395208
MarshCR	MFMAR	44.3858	1965	control	control	off	23.6787441	22.4948069	1	45.05701857	1.653762451
MarshCR	MFMAR	44.3858	1966	control	control	off	23.81392247	23.5733778	1	32.6918109	1.514438978
MarshCR	MFMAR	44.3858	1967	control	control	off	38.12029974	35.45187875	1	37.53179069	1.574399286
MarshCR	MFMAR	44.3858	1968	control	control	off	27.32856003	27.05251397	1	79.56598313	1.900727433
MarshCR	MFMAR	44.3858	1969	control	control	off	13.02218277	12.89196094	1	22.70914789	1.356200839
MarshCR	MFMAR	44.3858	1970	control	control	off	26.74278711	26.74278711	1	18.54776208	1.268291516
MarshCR	MFMAR	44.3858	1971	control	control	off	16.46923115	15.65392268	1	3.832315967	0.583461309
MarshCR	MFMAR	44.3858	1972	control	control	off	18.29413912	17.93187894	1	3.748409052	0.573846978
MarshCR	MFMAR	44.3858	1973	control	control	off	30.37007331	30.06937952	1	23.72361467	1.375180861
MarshCR	MFMAR	44.3858	1974	control	control	off	12.3237612	12.3237612	1	4.284400096	0.63189002
MarshCR	MFMAR	44.3858	1975	control	control	off	11.78304773	11.66638389	1	0.772457261	-0.11212554
MarshCR	MFMAR	44.3858	1976	control	control	off	2.816215997	2.759891677	1	1.752717863	0.243712013
MarshCR	MFMAR	44.3858	1977	control	control	off	5.745080634	5.745080634	1	4.162198731	0.619322812
MarshCR	MFMAR	44.3858	1978	control	control	off	15.83839877	15.83839877	1	2.233661602	0.349017379
MarshCR	MFMAR	44.3858	1979	control	control	off	2.748626813	2.666984432	1	3.287841604	0.516910887
MarshCR	MFMAR	44.3858	1980	control	control	off	0.518183743	0.507820069	1	5.275725836	0.722282218
MarshCR	MFMAR	44.3858	1981	control	control	off	3.694875388	3.694875388	1	6.897815948	0.838711602
MarshCR	MFMAR	44.3858	1982	control	control	off	2.34309171	2.296229875	1	7.625328419	0.882258553
MarshCR	MFMAR	44.3858	1983	control	control	off	1.937556606	1.898805474	1	17.60768929	1.245702366
MarshCR	MFMAR	44.3858	1984	control	control	off	3.514637564	3.444344813	1	3.439235746	0.536461946
MarshCR	MFMAR	44.3858	1985	control	control	off	6.330853561	6.330853561	1	2.99591418	0.476529369
MarshCR	MFMAR	44.3858	1986	control	control	off	5.925318458	5.745763353	1	3.663747907	0.563925583
MarshCR	MFMAR	44.3858	1987	control	control	off	8.786593911	8.698727972	1	2.215159504	0.345405003
MarshCR	MFMAR	44.3858	1988	control	control	off	12.72929631	12.72929631	1	9.284102969	0.967739949
MarshCR	MFMAR	44.3858	1989	control	control	off	2.590918717	2.590918717	1	1.51765012	0.181171661
MarshCR	MFMAR	44.3858	1990	control	control	off	3.33439974	3.301385882	1	0.107391703	-0.969029269
MarshCR	MFMAR	44.3858	1991	control	control	off	2.34309171	2.296229875	1	0.19511214	-0.709715707
MarshCR	MFMAR	44.3858	1992	control	control	off	3.807524028	3.693298307	1	2.19707031	0.341843955
MarshCR	MFMAR	44.3858	1993	control	control	off	7.389750776	7.389750776	1	7.148543682	0.854217575
MarshCR	MFMAR	44.3858	1994	control	control	off	0.292886464	0.287028734	1	0.455795571	-0.341229899
MarshCR	MFMAR	44.3858	1995	control	control	off	0	0	1	0.629772161	-0.200816541
MarshCR	MFMAR	44.3858	1996	control	control	off	0.585772927	0.562574	1	3.340004296	0.523747025
MarshCR	MFMAR	44.3858	1997	control	control	off	3.627286204	3.445921894	1	18.84515919	1.27519981
MarshCR	MFMAR	44.3858	1998	control	control	off	5.159307707	5.159307707	1	26.69625826	1.426450395
MarshCR	MFMAR	44.3858	1999	control	control	off	0	0	1	0.626708491	-0.202934421
MarshCR	MFMAR	44.3858	2000	control	control	off	2.11779443	1.96954882	1	2.703993439	0.432005634
MarshCR	MFMAR	44.3858	2001	control	control	off	11.44510181	11.44510181	1	1.993163233	0.299542867
MarshCR	MFMAR	44.3858	2002	control	control	off	10.79534446	10.79534446	1	5.050913657	0.703369945
MarshCR	MFMAR	44.3858	2003	control	control	off	19.6459228	19.6459228	1	2.598905252	0.414790447
MarshCR	MFMAR	44.3858	2004	control	control	off	2.11779443	2.075857906	1	2.327960237	0.366975558
MarshCR	MFMAR	44.3858	2005	control	control	off	1.464432318	1.464432318	1	5.972069172	0.776124829
MarshCR	MFMAR	44.3858	2006	control	control	off	2.816215997	2.816215997	1	24.6660645	1.392099863
MarshCR	MFMAR	44.3858	2007	control	control	off	2.928864637	2.928864637	1	NA	NA
MarshCR	MFMAR	44.3858	2008	control	control	off	3.987761852	3.708618522	1	NA	NA
MarshCR	MFMAR	44.3858	2009	control	control	off	3.762464572	3.348593469	1	NA	NA
MarshCR	MFMAR	44.3858	2010	control	control	off	14.23878808	14.23878808	1	NA	NA
MarshCR	MFMAR	44.3858	2011	control	control	off	15.18503666	14.72948556	1	NA	NA
MarshCR	MFMAR	44.3858	2012	control	control	off	9.259718198	NA	1	NA	NA
Minam	GRMIN	37.7946	1954	impact	before	off	21.00829219	18.90746297	1	62.57645955	1.796410988
Minam	GRMIN	37.7946	1955	impact	before	off	28.6284284	24.90673271	1	112.9745361	2.052980567
Minam	GRMIN	37.7946	1956	impact	before	off	53.44678869	41.02985799	1	49.22489927	1.692184836
Minam	GRMIN	37.7946	1957	impact	before	off	108.586941	99.89998571	1	43.26808379	1.636167662
Minam	GRMIN	37.7946	1958	impact	before	off	8.069935917	7.580848892	1	82.533295	1.916629184
Minam	GRMIN	37.7946	1959	impact	before	off	52.49427167	48.29472993	1	40.02000343	1.602277121
Minam	GRMIN	37.7946	1960	impact	before	off	23.76000804	20.671207	1	41.53571312	1.618421671
Minam	GRMIN	37.7946	1961	impact	before	off	11.58895715	9.982567052	1	60.82944023	1.78411382
Minam	GRMIN	37.7946	1962	impact	before	off	39.00028046	34.71024961	1	41.23888889	1.615306955
Minam	GRMIN	37.7946	1963	impact	before	off	20.58495129	18.73230567	1	13.16319125	1.119361191
Minam	GRMIN	37.7946	1964	impact	before	off	26.5381827	20.49483417	1	28.38119998	1.453030754
Minam	GRMIN	37.7946	1965	impact	before	off	22.99270266	19.54379726	1	51.60675232	1.712706529
Minam	GRMIN	37.7946	1966	impact	before	off	21.74913877	20.00920766	1	37.01357642	1.568361051
Minam	GRMIN	37.7946	1967	impact	before	off	8.069935917	6.77874617	1	30.61553286	1.485941823
Minam	GRMIN	37.7946	1968	impact	before	off	17.38343573	13.90674858	1	45.02077604	1.653412977
Minam	GRMIN	37.7946	1969	impact	before	off	24.63314865	22.90882825	1	38.36036174	1.583882694
Minam	GRMIN	37.7946	1970	impact	before	off	24.92419552	21.93329206	1	20.69712727	1.31591007
Minam	GRMIN	37.7946	1971	impact	before	off	17.2511417	15.00849328	1	6.985624981	0.844205267
Minam	GRMIN	37.7946	1972	impact	before	off	23.04562027	21.20197065	1	14.10534137	1.149383601
Minam	GRMIN	37.7946	1973	impact	before	off	18.07136469	17.52922375	1	43.88213815	1.64228778
Minam	GRMIN	37.7946	1974	impact	before	off	12.14459208	11.54337465	1	6.419622294	0.807509477
Minam	GRMIN	37.7946	1975	impact	before	off	9.974969969	9.974969969	1	2.419798767	0.383779251
Minam	GRMIN	37.7946	1976	impact	before	off	14.47296704	13.74931869	1	3.058097274	0.485451296
Minam	GRMIN	37.7946	1977	impact	before	off	7.064501278	6.569986189	1	4.554697074	0.658459498
Minam	GRMIN	37.7946	1978	impact	before	off	38.25943389	38.25943389	1	10.29387127	1.012578733
Minam	GRMIN	37.7946	1979	impact	before	off	2.434210178	2.263815466	1	3.299388591	0.518433468
Minam	GRMIN	37.7946	1980	impact	before	off	2.698798241	2.509882364	1	12.63760784	1.101664875
Minam	GRMIN	37.7946	1981	impact	before	off	3.70423288	3.444936578	1	28.40597311	1.453409672
Minam	GRMIN	37.7946	1982	impact	before	off	6.032607833	5.610325285	1	9.041324974	0.956232079
Minam	GRMIN	37.7946	1983	impact	before	off	5.715102157	5.715102157	1	21.53433045	1.333131373
Minam	GRMIN	37.7946	1984	impact	before	off	6.164901864	6.164901864	1	8.427564629	0.925702092
Minam	GRMIN	37.7946	1985	impact	before	off	31.9886968	30.70914893	1	8.932630587	0.950979374
Minam	GRMIN	37.7946	1986	impact	nonlocal	on	8.665259058	8.491953877	0.5	9.104770394	0.959268998
Minam	GRMIN	37.7946	1987	impact	nonlocal	on	12.01229805	11.89217507	0.5	3.822925437	0.582395828
Minam	GRMIN	37.7946	1988	impact	nonlocal	on	14.46873363	14.03467162	0.63	5.330638045	0.726779195
Minam	GRMIN	37.7946	1989	impact	nonlocal	off	8.440359205	8.102744837	1	2.856449482	0.455826548
Minam	GRMIN	37.7946	1990	impact	nonlocal	on	6.146909876	6.146909876	0.44	0.346716198	-0.460025869
Minam	GRMIN	37.7946	1991	impact	nonlocal	on	6.545379499	6.350962286	0.62	1.737263987	0.239865817
Minam	GRMIN	37.7946	1992	impact	nonlocal	on	1.042476968	1.042476968	0.1	8.512034091	0.930033354
Minam	GRMIN	37.7946	1993	impact	nonlocal	on	6.149026581	6.149026581	0.56	9.581395244	0.981428756
Minam	GRMIN	37.7946	1994	impact	nonlocal	on	0.800114302	0.800114302	0.56	2.891425125	0.46111195
Minam	GRMIN	37.7946	1995	impact	nonlocal	off	1.85211644	1.650400788	1	2.340777518	0.369360138
Minam	GRMIN	37.7946	1996	impact	nonlocal	on	7.817254317	7.504564144	0.95	16.3961151	1.214740958
Minam	GRMIN	37.7946	1997	impact	nonlocal	on	4.775285358	4.679779651	0.96	17.43024907	1.241303593
Minam	GRMIN	37.7946	1998	impact	nonlocal	off	5.529890513	5.529890513	1	27.95090421	1.446395862
Minam	GRMIN	37.7946	1999	impact	nonlocal	on	3.74524403	3.74524403	0.95	6.082891151	0.784110045
Minam	GRMIN	37.7946	2000	impact	nonlocal	on	11.83158441	11.35832103	0.97	14.71790392	1.167845963
Minam	GRMIN	37.7946	2001	impact	nonlocal	on	15.12173697	14.5107577	0.94	9.253679902	0.966314473
Minam	GRMIN	37.7946	2002	impact	nonlocal	on	17.3929609	17.21903129	0.99	16.61720437	1.220557961
Minam	GRMIN	37.7946	2003	impact	nonlocal	on	14.64256799	14.34971663	0.99	7.813438262	0.892842185
Minam	GRMIN	37.7946	2004	impact	nonlocal	on	12.91374958	12.91374958	0.99	17.51814899	1.243488216
Minam	GRMIN	37.7946	2005	impact	nonlocal	off	9.207664587	7.918591545	1	14.61620821	1.164834721
Minam	GRMIN	37.7946	2006	impact	nonlocal	off	11.85354522	11.49793886	1	22.14433824	1.345262706
Minam	GRMIN	37.7946	2007	impact	nonlocal	off	8.281606367	8.281606367	1	18.83703117	1.275012457
Minam	GRMIN	37.7946	2008	impact	nonlocal	on	12.87591349	12.87591349	0.88	NA	NA
Minam	GRMIN	37.7946	2009	impact	nonlocal	off	20.24098681	18.41929799	1	NA	NA
Minam	GRMIN	37.7946	2010	impact	nonlocal	on	16.18352886	15.698023	0.65	NA	NA
Minam	GRMIN	37.7946	2011	impact	nonlocal	on	18.49100136	16.82681124	0.83	NA	NA
Minam	GRMIN	37.7946	2012	impact	nonlocal	on	15.69853894	14.92138355	0.91	NA	NA
Pahsimeroi	SRPAH	66.6608	1980	impact	local	on	NA	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1981	impact	local	on	0	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1982	impact	local	on	0	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1983	impact	local	on	0	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1984	impact	local	on	0	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1985	impact	local	on	0	NA	0	NA	NA
Pahsimeroi	SRPAH	66.6608	1986	impact	local	on	0	NA	0	0.485902419	-0.313450939
Pahsimeroi	SRPAH	66.6608	1987	impact	local	on	0	NA	0	0.207374118	-0.683245447
Pahsimeroi	SRPAH	66.6608	1988	impact	local	on	0	NA	0	0.27638591	-0.5584841
Pahsimeroi	SRPAH	66.6608	1989	impact	local	on	0.012301082	0	0.01	0.047865502	-1.319977378
Pahsimeroi	SRPAH	66.6608	1990	impact	local	on	0.111759835	0.10170145	0.05	0.046660106	-1.331054278
Pahsimeroi	SRPAH	66.6608	1991	impact	local	on	0.090007921	0.081007129	0.08	0.504006458	-0.297563899
Pahsimeroi	SRPAH	66.6608	1992	impact	local	on	0.045153974	0.045153974	0.07	1.233956751	0.091299938
Pahsimeroi	SRPAH	66.6608	1993	impact	local	on	0.163214363	0.150157214	0.08	1.693251492	0.228721467
Pahsimeroi	SRPAH	66.6608	1994	impact	local	on	0.151213307	0.030242661	0.28	0.383215718	-0.416556687
Pahsimeroi	SRPAH	66.6608	1995	impact	local	on	0.22681996	0.165578571	0.56	1.188078827	0.074845256
Pahsimeroi	SRPAH	66.6608	1996	impact	local	on	0.734464633	0.675707462	0.96	1.571943434	0.196436914
Pahsimeroi	SRPAH	66.6608	1997	impact	local	on	0.766867484	0.736496495	0.71	5.445719047	0.736055232
Pahsimeroi	SRPAH	66.6608	1998	impact	local	on	0.780068646	0.780068646	0.65	2.429858424	0.38558097
Pahsimeroi	SRPAH	66.6608	1999	impact	local	on	1.048892303	0.881069534	0.38	5.557628714	0.74488953
Pahsimeroi	SRPAH	66.6608	2000	impact	local	on	0.940882798	0.893838658	0.64	4.524520912	0.6555726
Pahsimeroi	SRPAH	66.6608	2001	impact	local	on	2.432914096	2.335597533	0.53	3.790304912	0.578674148
Pahsimeroi	SRPAH	66.6608	2002	impact	local	on	2.273900103	2.161330791	0.53	2.748702395	0.439127721
Pahsimeroi	SRPAH	66.6608	2003	impact	local	on	4.921783117	4.675693961	0.43	2.065015004	0.314923211
Pahsimeroi	SRPAH	66.6608	2004	impact	local	on	3.03056669	2.910544247	0.42	3.456240612	0.538603969
Pahsimeroi	SRPAH	66.6608	2005	impact	local	on	4.937834529	4.789699494	0.52	5.226290226	0.718193523
Pahsimeroi	SRPAH	66.6608	2006	impact	local	on	1.453327893	1.424261335	0.56	6.322919758	0.80091767
Pahsimeroi	SRPAH	66.6608	2007	impact	local	on	2.092684156	2.092684156	0.9	NA	NA
Pahsimeroi	SRPAH	66.6608	2008	impact	local	on	3.17817968	2.955707102	0.99	NA	NA
Pahsimeroi	SRPAH	66.6608	2009	impact	local	off	4.830425077	4.830425077	1	NA	NA
Pahsimeroi	SRPAH	66.6608	2010	impact	local	on	4.38113554	4.207625222	0.99	NA	NA
Pahsimeroi	SRPAH	66.6608	2011	impact	local	off	5.640496364	5.249570873	1	NA	NA
Pahsimeroi	SRPAH	66.6608	2012	impact	local	off	3.240285145	NA	1	NA	NA
Secesh	SFSEC	71.078	1957	impact	before	off	12.24007428	11.1384676	1	13.11779368	1.117860796
Secesh	SFSEC	71.078	1958	impact	before	off	13.87208419	12.62359661	1	17.76663557	1.249605194
Secesh	SFSEC	71.078	1959	impact	before	off	8.863502068	8.065786882	1	12.94481703	1.112095916
Secesh	SFSEC	71.078	1960	impact	before	off	18.57114719	17.83565621	1	12.64596057	1.101951823
Secesh	SFSEC	71.078	1961	impact	before	off	7.062663553	4.449478038	1	5.083729943	0.706182472
Secesh	SFSEC	71.078	1962	impact	before	off	10.41109767	8.537100087	1	8.505749464	0.929712586
Secesh	SFSEC	71.078	1963	impact	before	off	5.880863277	4.057795661	1	6.624607904	0.821160178
Secesh	SFSEC	71.078	1964	impact	before	off	9.299642646	8.741664087	1	4.542419482	0.657287238
Secesh	SFSEC	71.078	1965	impact	before	off	5.008582121	3.255578379	1	4.870006821	0.687529569
Secesh	SFSEC	71.078	1966	impact	before	off	7.189285011	5.908026296	1	5.252407458	0.720358409
Secesh	SFSEC	71.078	1967	impact	before	off	7.189285011	6.110892259	1	6.64059686	0.822207116
Secesh	SFSEC	71.078	1968	impact	before	off	2.96856974	2.40454149	1	5.636770387	0.751030344
Secesh	SFSEC	71.078	1969	impact	before	off	5.332170292	4.159092828	1	2.18132112	0.338719604
Secesh	SFSEC	71.078	1970	impact	before	off	3.249950758	2.632460114	1	0.918817676	-0.036770659
Secesh	SFSEC	71.078	1971	impact	before	off	4.910098765	4.517290864	1	0.753266736	-0.12305121
Secesh	SFSEC	71.078	1972	impact	before	off	4.558372492	4.46810769	1	0.673908989	-0.171398751
Secesh	SFSEC	71.078	1973	impact	before	off	3.517262725	3.517262725	1	5.467278502	0.737771197
Secesh	SFSEC	71.078	1974	impact	before	off	1.041109767	0.999877697	1	1.345479545	0.1288771
Secesh	SFSEC	71.078	1975	impact	before	off	0.675314443	0.641548721	1	0.514634738	-0.288500902
Secesh	SFSEC	71.078	1976	impact	before	off	0.886350207	0.744534174	1	2.076315571	0.317293361
Secesh	SFSEC	71.078	1977	impact	before	off	1.491319396	1.491319396	1	2.664349854	0.425591251
Secesh	SFSEC	71.078	1978	impact	before	off	4.68499395	4.68499395	1	6.344003958	0.802363445
Secesh	SFSEC	71.078	1979	impact	before	off	1.012971665	0.820507049	1	2.151801868	0.33280228
Secesh	SFSEC	71.078	1980	impact	before	off	1.012971665	0.962824553	1	3.407312491	0.532411965
Secesh	SFSEC	71.078	1981	impact	before	off	2.729395875	2.540229824	1	5.247508951	0.719953188
Secesh	SFSEC	71.078	1982	impact	before	off	3.348434115	3.047075044	1	4.84698056	0.685471278
Secesh	SFSEC	71.078	1983	impact	before	off	5.036720223	4.986353021	1	6.905969869	0.839224679
Secesh	SFSEC	71.078	1984	impact	before	off	2.194771941	1.997242466	1	2.569918804	0.409919402
Secesh	SFSEC	71.078	1985	impact	before	off	5.402515546	5.348490391	1	3.374615338	0.528224276
Secesh	SFSEC	71.078	1986	impact	before	off	4.305129576	4.175975689	1	3.72004988	0.570548763
Secesh	SFSEC	71.078	1987	impact	before	off	4.516165339	4.335518726	1	2.339502554	0.369123524
Secesh	SFSEC	71.078	1988	impact	nonlocal	on	5.564591013	5.230715552	0.96	6.860140706	0.836333023
Secesh	SFSEC	71.078	1989	impact	nonlocal	on	3.511635105	3.198717125	0.96	3.096325771	0.490846647
Secesh	SFSEC	71.078	1990	impact	nonlocal	on	1.971918174	1.971918174	0.96	0.686090782	-0.163618415
Secesh	SFSEC	71.078	1991	impact	nonlocal	on	4.024874082	3.783381637	0.96	1.187248044	0.074541463
Secesh	SFSEC	71.078	1992	impact	nonlocal	on	4.497594192	4.406733704	0.96	3.53786473	0.548741224
Secesh	SFSEC	71.078	1993	impact	nonlocal	on	4.673175948	4.673175948	0.96	4.569047961	0.659825717
Secesh	SFSEC	71.078	1994	impact	nonlocal	on	1.364135175	1.350628887	0.96	0.312818197	-0.504707991
Secesh	SFSEC	71.078	1995	impact	nonlocal	on	0.958946509	0.834283463	0.96	2.575815966	0.410914831
Secesh	SFSEC	71.078	1996	impact	nonlocal	off	2.49022201	2.440417569	1	8.675405358	0.938289776
Secesh	SFSEC	71.078	1997	impact	nonlocal	on	4.762795802	4.762795802	0.97	19.17608031	1.28275984
Secesh	SFSEC	71.078	1998	impact	nonlocal	on	1.392836039	1.296302848	0.9	21.99751388	1.3423736
Secesh	SFSEC	71.078	1999	impact	nonlocal	on	2.632460114	2.39788446	0.99	6.000873276	0.778214456
Secesh	SFSEC	71.078	2000	impact	nonlocal	on	7.214890683	6.637699429	0.99	13.11771662	1.117858245
Secesh	SFSEC	71.078	2001	impact	nonlocal	on	17.76836715	17.41651829	0.93	2.806684235	0.448193555
Secesh	SFSEC	71.078	2002	impact	nonlocal	on	13.33183263	13.19851431	0.92	3.861267099	0.586729845
Secesh	SFSEC	71.078	2003	impact	nonlocal	on	15.41869495	14.96071392	0.99	3.743237227	0.573247351
Secesh	SFSEC	71.078	2004	impact	nonlocal	on	11.90016601	11.78116435	0.97	13.03757195	1.115196718
Secesh	SFSEC	71.078	2005	impact	nonlocal	on	4.484932046	4.260685444	0.99	13.73857438	1.137941669
Secesh	SFSEC	71.078	2006	impact	nonlocal	on	2.786938293	2.703330144	0.93	NA	NA
Secesh	SFSEC	71.078	2007	impact	nonlocal	on	3.672022285	3.194659388	0.9	NA	NA
Secesh	SFSEC	71.078	2008	impact	nonlocal	on	11.43560595	10.74253893	0.93	NA	NA
Secesh	SFSEC	71.078	2009	impact	nonlocal	on	14.93204648	13.43884184	0.98	NA	NA
Secesh	SFSEC	71.078	2010	impact	nonlocal	on	33.31663806	31.98397254	0.99	NA	NA
SFSEast	SFEFS	123.279	1957	impact	before	off	6.521792033	5.940642248	1	6.856558499	0.836106186
SFSEast	SFEFS	123.279	1958	impact	before	off	2.28749422	2.083658102	1	11.82874201	1.07293856
SFSEast	SFEFS	123.279	1959	impact	before	off	5.507831829	5.017034933	1	10.79911899	1.033388326
SFSEast	SFEFS	123.279	1960	impact	before	off	9.596119372	9.21607504	1	8.602210272	0.934610054
SFSEast	SFEFS	123.279	1961	impact	before	off	3.87738382	2.908037865	1	2.476713468	0.393875766
SFSEast	SFEFS	123.279	1962	impact	before	off	6.164878041	5.10626262	1	5.10746306	0.708205234
SFSEast	SFEFS	123.279	1963	impact	before	off	5.548390237	4.438712189	1	4.563844206	0.659330811
SFSEast	SFEFS	123.279	1964	impact	before	off	6.465010261	5.883159338	1	3.77209282	0.576582371
SFSEast	SFEFS	123.279	1965	impact	before	off	2.417281127	1.635937732	1	6.023746114	0.779866659
SFSEast	SFEFS	123.279	1966	impact	before	off	2.303717584	1.866011243	1	3.651835812	0.562511243
SFSEast	SFEFS	123.279	1967	impact	before	off	5.978309363	5.500044614	1	5.220533672	0.717714901
SFSEast	SFEFS	123.279	1968	impact	before	off	2.660631576	2.208324208	1	7.182857896	0.856297275
SFSEast	SFEFS	123.279	1969	impact	before	off	5.694400506	5.186978679	1	3.503612511	0.544516068
SFSEast	SFEFS	123.279	1970	impact	before	off	2.717413347	2.336975478	1	2.509804513	0.399639896
SFSEast	SFEFS	123.279	1971	impact	before	off	3.820602049	3.591365926	1	1.288309705	0.110020278
SFSEast	SFEFS	123.279	1972	impact	before	off	4.591211804	4.499387568	1	0.829579039	-0.08114223
SFSEast	SFEFS	123.279	1973	impact	before	off	5.66195378	5.437717986	1	3.409262706	0.532660468
SFSEast	SFEFS	123.279	1974	impact	before	off	2.230712449	2.1860982	1	0.996668803	-0.001449136
SFSEast	SFEFS	123.279	1975	impact	before	off	1.443879331	1.443879331	1	0.333085927	-0.477443716
SFSEast	SFEFS	123.279	1976	impact	before	off	1.427655967	1.342844722	1	0.900277539	-0.045623585
SFSEast	SFEFS	123.279	1977	impact	before	off	1.68722978	1.653485184	1	0.841196184	-0.075102706
SFSEast	SFEFS	123.279	1978	impact	before	off	2.360499355	2.360499355	1	1.565587762	0.194677418
SFSEast	SFEFS	123.279	1979	impact	before	off	0.74627471	0.604482515	1	0.477027653	-0.321456444
SFSEast	SFEFS	123.279	1980	impact	before	off	0.502924261	0.482807291	1	0.870144084	-0.060408828
SFSEast	SFEFS	123.279	1981	impact	before	off	0.940955069	0.875740362	1	1.58718874	0.200628574
